,player,team,team within selected timeframe,position,age,market value,contract expires,matches played,minutes played,goals,xg,assists,xa,duels per 90,"duels won, %",birth country,passport country,foot,height,weight,on loan,successful defensive actions per 90,defensive duels per 90,"defensive duels won, %",aerial duels per 90,"aerial duels won, %",sliding tackles per 90,padj sliding tackles,shots blocked per 90,interceptions per 90,padj interceptions,fouls per 90,yellow cards,yellow cards per 90,red cards,red cards per 90,successful attacking actions per 90,goals per 90,non-penalty goals,non-penalty goals per 90,xg per 90,head goals,head goals per 90,shots,shots per 90,"shots on target, %","goal conversion, %",assists per 90,crosses per 90,"accurate crosses, %",crosses from left flank per 90,"accurate crosses from left flank, %",crosses from right flank per 90,"accurate crosses from right flank, %",crosses to goalie box per 90,dribbles per 90,"successful dribbles, %",offensive duels per 90,"offensive duels won, %",touches in box per 90,progressive runs per 90,accelerations per 90,received passes per 90,received long passes per 90,fouls suffered per 90,passes per 90,"accurate passes, %",forward passes per 90,"accurate forward passes, %",back passes per 90,"accurate back passes, %",lateral passes per 90,"accurate lateral passes, %",short / medium passes per 90,"accurate short / medium passes, %",long passes per 90,"accurate long passes, %","average pass length, m","average long pass length, m",xa per 90,shot assists per 90,second assists per 90,third assists per 90,smart passes per 90,"accurate smart passes, %",key passes per 90,passes to final third per 90,"accurate passes to final third, %",passes to penalty area per 90,"accurate passes to penalty area, %",through passes per 90,"accurate through passes, %",deep completions per 90,deep completed crosses per 90,progressive passes per 90,"accurate progressive passes, %",conceded goals,conceded goals per 90,shots against,shots against per 90,clean sheets,"save rate, %",xg against,xg against per 90,prevented goals,prevented goals per 90,back passes received as gk per 90,exits per 90,aerial duels per 90.1,free kicks per 90,direct free kicks per 90,"direct free kicks on target, %",corners per 90,penalties taken,"penalty conversion, %",duels won per 90,defensive duels won per 90,aerial duels won per 90,accurate crosses per 90,accurate crosses from left flank per 90,accurate crosses from right flank per 90,successful dribbles per 90,offensive duels won per 90,accurate passes per 90,accurate forward passes per 90,accurate back passes per 90,accurate lateral passes per 90,accurate short / medium passes per 90,accurate long passes per 90,accurate smart passes per 90,accurate passes to final third per 90,accurate passes to penalty area per 90,accurate through passes per 90,accurate progressive passes per 90,duels extrp,successful defensive actions extrp,defensive duels extrp,aerial duels extrp,sliding tackles extrp,shots blocked extrp,interceptions extrp,fouls extrp,yellow cards extrp,red cards extrp,successful attacking actions extrp,goals extrp,non-penalty goals extrp,xg extrp,head goals extrp,shots extrp,assists extrp,crosses extrp,crosses from left flank extrp,crosses from right flank extrp,crosses to goalie box extrp,dribbles extrp,offensive duels extrp,touches in box extrp,progressive runs extrp,accelerations extrp,received passes extrp,received long passes extrp,fouls suffered extrp,passes extrp,forward passes extrp,back passes extrp,lateral passes extrp,short / medium passes extrp,long passes extrp,xa extrp,shot assists extrp,second assists extrp,third assists extrp,smart passes extrp,key passes extrp,passes to final third extrp,passes to penalty area extrp,through passes extrp,deep completions extrp,deep completed crosses extrp,progressive passes extrp,conceded goals extrp,shots against extrp,xg against extrp,prevented goals extrp,back passes received as gk extrp,exits extrp,aerial duels.1 extrp,free kicks extrp,direct free kicks extrp,corners extrp,duels won extrp,defensive duels won extrp,aerial duels won extrp,accurate crosses extrp,accurate crosses from left flank extrp,accurate crosses from right flank extrp,successful dribbles extrp,offensive duels won extrp,accurate passes extrp,accurate forward passes extrp,accurate back passes extrp,accurate lateral passes extrp,accurate short / medium passes extrp,accurate long passes extrp,accurate smart passes extrp,accurate passes to final third extrp,accurate passes to penalty area extrp,accurate through passes extrp,accurate progressive passes extrp,position0,position1,position2
198,J. de Guzmán,OFI,OFI,"LCMF, RCMF, LCMF3",33,400000,2021-06-30,13,663,2,2.76,1,0.96,22.81,42.26,Canada,"Canada, Netherlands",right,173,70,no,6.79,6.38,51.06,3.39,40.0,0.41,0.63,0.0,3.12,4.79,2.17,2,0.27,0,0.0,3.53,0.27,1,0.14,0.38,0,0.0,15,2.04,33.33,13.333,0.14,1.22,44.44,0.68,20.0,0.41,66.67,0.14,4.07,46.67,9.64,39.44,2.31,1.76,2.04,30.81,1.22,1.63,45.48,85.67,11.95,71.59,10.32,96.05,14.8,88.07,40.18,90.2,4.07,53.33,16.93,21.97,0.13,1.09,0.0,0.14,0.68,60.0,0.41,6.38,78.72,2.71,60.0,0.95,42.86,0.95,0.81,6.38,76.6,0,,0,,0,0.0,0.0,0.0,,,0.54,,,1.76,0.0,0.0,2.17,1,100.0,963.9505999999999,325.7628,135.6,54.2168,13.600000000000001,27.334699999999998,189.94690000000003,380.2016,3896.2716,855.5005,991.236,1303.436,3624.236,217.0531,40.800000000000004,502.23359999999997,162.6,40.717,488.70799999999997,168.03366666666665,50.01966666666667,46.999333333333325,24.973000000000003,3.0203333333333333,0.0,22.983999999999998,15.985666666666667,1.9890000000000003,0.0,26.00433333333333,1.9890000000000003,1.0313333333333334,2.7993333333333332,0.0,15.028,1.0313333333333334,8.987333333333334,5.009333333333334,3.0203333333333333,1.0313333333333334,29.982333333333337,71.01466666666667,17.017,12.965333333333335,15.028,226.96699999999998,8.987333333333334,12.007666666666665,335.036,88.03166666666667,76.024,109.02666666666666,295.99266666666665,29.982333333333337,0.9576666666666667,8.029666666666667,0.0,1.0313333333333334,5.009333333333334,3.0203333333333333,46.999333333333325,19.96366666666667,6.998333333333334,6.998333333333334,5.9670000000000005,46.999333333333325,,,0.0,,3.9780000000000006,,,12.965333333333335,0.0,15.985666666666667,7101.102753333332,2399.78596,998.9200000000001,399.3970933333334,100.18666666666668,201.36562333333333,1399.2754966666669,2800.8184533333333,28702.53412,6302.187016666667,7302.1052,9601.978533333333,26698.538533333332,1598.9578366666667,300.56,3699.78752,1197.82,299.94856666666664,3600.148933333333,Central Midfielder,,
199,Y. Benalouane,Aris,Aris,"LCB, RCB",33,400000,2022-06-30,14,1248,0,0.0,1,0.21,11.61,57.76,France,"France, Tunisia",right,185,86,no,6.78,3.46,64.58,5.34,55.41,0.36,0.5,0.29,4.18,5.84,1.37,5,0.36,0,0.0,0.22,0.0,0,0.0,0.0,0,0.0,1,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.5,42.86,0.87,58.33,0.29,0.43,0.07,18.82,0.29,0.43,31.08,84.92,13.41,72.58,2.02,100.0,13.41,95.16,24.45,91.74,6.56,60.44,21.61,35.42,0.02,0.07,0.0,0.0,0.0,0.0,0.0,5.26,57.53,0.5,14.29,0.43,0.0,0.07,0.0,6.06,72.62,0,,0,,0,0.0,0.0,0.0,,,1.51,,,0.07,0.07,0.0,0.0,0,0.0,670.5935999999999,223.4468,295.88939999999997,0.0,0.0,0.0,21.43,50.747099999999996,2639.3136,973.2977999999999,202.0,1276.0955999999999,2243.0429999999997,396.48639999999995,0.0,302.6078,7.145,0.0,440.0772,160.992,94.016,47.97866666666667,74.048,4.992,4.021333333333333,57.962666666666664,18.997333333333337,4.992,0.0,3.050666666666667,0.0,0.0,0.0,0.0,0.9706666666666668,0.9706666666666668,0.9706666666666668,0.0,0.0,0.0,6.933333333333334,12.064,4.021333333333333,5.962666666666666,0.9706666666666668,260.97066666666666,4.021333333333333,5.962666666666666,430.97599999999994,185.952,28.010666666666665,185.952,339.03999999999996,90.96533333333332,0.2773333333333333,0.9706666666666668,0.0,0.0,0.0,0.0,72.93866666666666,6.933333333333334,5.962666666666666,0.9706666666666668,0.0,84.032,,,0.0,,20.938666666666666,,,0.9706666666666668,0.9706666666666668,0.0,9298.89792,3098.462293333333,4102.99968,0.0,0.0,0.0,297.16266666666667,703.6931199999999,36598.48192,13496.396159999998,2801.0666666666666,17695.19232,31103.529599999994,5497.944746666666,0.0,4196.161493333333,99.07733333333333,0.0,6102.40384,Center Back,,
200,Bruno,Aris,Aris,"RAMF, RB",26,400000,2023-06-30,9,356,0,0.67,0,0.04,24.78,47.96,Brazil,Brazil,right,179,75,no,9.1,6.07,66.67,2.28,22.22,0.0,0.0,0.0,5.06,6.98,1.26,0,0.0,0,0.0,4.55,0.0,0,0.0,0.17,0,0.0,4,1.01,25.0,0.0,0.0,4.55,16.67,0.51,0.0,4.04,18.75,0.76,7.08,50.0,12.39,38.78,3.29,2.53,2.02,30.08,1.77,1.01,43.74,78.03,9.35,75.68,8.34,90.91,14.16,75.0,37.42,86.49,2.28,55.56,16.67,24.23,0.01,0.25,0.0,0.0,0.51,0.0,0.0,2.78,63.64,3.79,33.33,0.51,0.0,1.01,0.51,4.04,81.25,0,,0,,0,0.0,0.0,0.0,,,0.25,,,0.0,0.0,0.0,0.0,0,0.0,1188.4488000000001,404.68690000000004,50.66159999999999,75.8485,0.0,75.75,354.0,480.48420000000004,3413.0322,707.6080000000001,758.1894,1062.0,3236.4558,126.6768,0.0,176.9192,126.32069999999999,0.0,328.25,98.01866666666668,35.995555555555555,24.01022222222222,9.018666666666666,0.0,0.0,20.01511111111111,4.984,0.0,0.0,17.997777777777777,0.0,0.0,0.6724444444444445,0.0,3.995111111111111,0.0,17.997777777777777,2.017333333333333,15.980444444444444,3.006222222222222,28.005333333333333,49.00933333333334,13.013777777777777,10.007555555555555,7.990222222222222,118.9831111111111,7.001333333333333,3.995111111111111,173.01600000000002,36.98444444444444,32.989333333333335,56.010666666666665,148.0168888888889,9.018666666666666,0.03955555555555556,0.9888888888888889,0.0,0.0,2.017333333333333,0.0,10.996444444444444,14.991555555555555,2.017333333333333,3.995111111111111,2.017333333333333,15.980444444444444,,,0.0,,0.9888888888888889,,,0.0,0.0,0.0,4700.975253333334,1600.7615155555557,200.39477333333332,300.02295555555554,0.0,299.6333333333333,1400.2666666666667,1900.5819466666667,13500.43848,2798.9827555555557,2999.0602933333334,4200.8,12801.98072,501.07712,0.0,699.8137244444443,499.66854666666666,0.0,1298.411111111111,Attacking Midfielder,Full Back,
201,A. Diamantis,OFI,OFI,"RCB, CB, RCB3",20,400000,2024-06-30,23,2165,0,1.11,0,0.04,12.06,62.41,Greece,Greece,right,187,77,no,8.94,4.95,63.87,3.41,54.88,0.62,0.93,0.25,5.15,7.7,0.58,2,0.08,0,0.0,0.46,0.0,0,0.0,0.05,0,0.0,14,0.58,21.43,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.5,66.67,1.41,64.71,0.71,1.66,0.75,27.89,0.37,1.04,44.23,86.84,16.46,76.01,4.07,94.9,20.62,94.35,38.33,92.3,5.86,51.77,21.52,39.12,0.0,0.04,0.04,0.04,0.12,0.0,0.0,4.78,61.74,0.46,18.18,0.37,0.0,0.08,0.0,6.19,68.46,0,,0,,0,0.0,0.0,0.0,,,3.12,,,0.0,0.0,0.0,0.0,0,0.0,752.6646,316.1565,187.1408,0.0,0.0,0.0,33.335,91.24109999999999,3840.9332,1251.1246,386.24300000000005,1945.497,3537.859,303.3722,0.0,295.1172,8.3628,0.0,423.7674,290.11,215.05666666666664,119.075,82.02944444444445,14.914444444444444,6.013888888888889,123.8861111111111,13.95222222222222,1.9244444444444446,0.0,11.065555555555557,0.0,0.0,1.2027777777777777,0.0,13.95222222222222,0.0,0.9622222222222223,0.0,0.9622222222222223,0.0,12.027777777777779,33.91833333333333,17.079444444444444,39.932222222222215,18.041666666666668,670.9094444444444,8.900555555555554,25.017777777777777,1063.9772222222223,395.95444444444445,97.90611111111113,496.02555555555557,922.0494444444444,140.96555555555557,0.0,0.9622222222222223,0.9622222222222223,0.9622222222222223,2.8866666666666667,0.0,114.98555555555556,11.065555555555557,8.900555555555554,1.9244444444444446,0.0,148.9038888888889,,,0.0,,75.05333333333334,,,0.0,0.0,0.0,18105.7651,7605.32025,4501.775911111112,0.0,0.0,0.0,801.8919444444446,2194.85535,92395.78197777778,30096.49732222222,9291.289944444445,46800.01116666666,85105.16372222222,7297.786811111112,0.0,7099.2082,201.1718,0.0,10193.960233333333,Center Back,,
202,L. Lyratzis,PAOK,PAOK,"RB, LB, RB5",21,400000,2022-06-30,3,141,0,0.0,0,0.0,21.06,51.52,Greece,Greece,right,175,64,no,8.94,9.57,60.0,3.19,60.0,0.0,0.0,0.0,3.19,5.56,1.91,0,0.0,0,0.0,1.28,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.91,0.0,0.64,0.0,0.64,0.0,0.0,3.19,40.0,4.47,28.57,0.0,0.64,1.28,22.34,0.0,0.64,35.74,69.64,15.96,52.0,3.83,100.0,9.57,73.33,28.09,84.09,5.74,22.22,24.12,43.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,30.0,3.19,0.0,0.64,0.0,0.0,0.0,5.11,62.5,0,,0,,0,0.0,0.0,0.0,,,1.91,,,0.0,0.0,0.0,0.0,0,0.0,1085.0112,574.2,191.4,0.0,0.0,0.0,127.6,127.7079,2488.9336000000003,829.9200000000001,383.0,701.7681,2362.0881,127.5428,0.0,191.4,0.0,0.0,319.375,32.994,14.006,14.993000000000002,4.9976666666666665,0.0,0.0,4.9976666666666665,2.9923333333333333,0.0,0.0,2.005333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.9923333333333333,1.0026666666666666,1.0026666666666666,0.0,4.9976666666666665,7.003,0.0,1.0026666666666666,2.005333333333333,34.99933333333333,0.0,1.0026666666666666,55.992666666666665,25.004,6.000333333333333,14.993000000000002,44.007666666666665,8.992666666666667,0.0,0.0,0.0,0.0,0.0,0.0,9.995333333333333,4.9976666666666665,1.0026666666666666,0.0,0.0,8.005666666666666,,,0.0,,2.9923333333333333,,,0.0,0.0,0.0,1699.8508799999997,899.5800000000002,299.86,0.0,0.0,0.0,199.90666666666664,200.07571000000002,3899.329306666667,1300.208,600.0333333333333,1099.43669,3700.6046899999997,199.81705333333335,0.0,299.86,0.0,0.0,500.3541666666667,Full Back,,
203,A. Konstantopoulos,Panetolikos FC,Panetolikos FC,RCB,18,400000,2024-06-30,22,1975,0,0.32,0,0.01,16.04,63.92,Greece,Greece,,0,0,no,11.44,8.57,70.74,3.55,53.85,0.5,0.67,0.41,4.88,6.47,1.28,2,0.09,0,0.0,0.46,0.0,0,0.0,0.01,0,0.0,4,0.18,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,90.0,1.14,64.0,0.46,0.77,0.09,24.79,0.55,0.68,38.96,83.27,19.18,71.26,2.42,98.11,15.68,95.35,32.81,89.58,6.15,49.63,22.19,35.06,0.0,0.05,0.0,0.0,0.05,0.0,0.0,4.83,65.09,0.64,28.57,0.41,33.33,0.18,0.0,8.57,61.17,0,,0,,0,0.0,0.0,0.0,,,2.23,,,0.05,0.0,0.0,0.0,0,0.0,1025.2767999999999,606.2418,191.1675,0.0,0.0,0.0,41.4,72.96,3244.1992,1366.7668,237.4262,1495.088,2939.1198,305.22450000000003,0.0,314.3847,18.2848,13.665299999999998,524.2269,351.9888888888889,251.04444444444445,188.0638888888889,77.90277777777777,10.972222222222221,8.997222222222222,107.08888888888889,28.08888888888889,1.975,0.0,10.094444444444445,0.0,0.0,0.21944444444444444,0.0,3.95,0.0,0.0,0.0,0.0,0.0,10.094444444444445,25.016666666666666,10.094444444444445,16.897222222222222,1.975,544.0027777777777,12.069444444444445,14.922222222222222,854.9555555555555,420.89444444444445,53.105555555555554,344.0888888888889,719.9972222222223,134.95833333333334,0.0,1.0972222222222223,0.0,0.0,1.0972222222222223,0.0,105.99166666666666,14.044444444444444,8.997222222222222,3.95,0.0,188.0638888888889,,,0.0,,48.93611111111111,,,1.0972222222222223,0.0,0.0,22499.129777777773,13303.6395,4195.064583333334,0.0,0.0,0.0,908.5,1601.0666666666666,71192.14911111111,29992.938111111114,5210.186055555556,32808.875555555554,64497.35116666666,6697.982083333334,0.0,6898.997583333333,401.2497777777778,299.8774166666666,11503.868083333333,Center Back,,
204,A. Tsigaras,Panetolikos FC,Panetolikos FC,"RCMF, RDMF, LDMF",21,400000,2023-06-30,25,1615,0,0.14,0,0.1,19.95,50.56,Greece,Greece,right,173,73,no,10.31,9.03,59.26,1.89,41.18,0.72,0.92,0.22,4.24,5.35,2.23,3,0.17,0,0.0,1.0,0.0,0,0.0,0.01,0,0.0,2,0.11,50.0,0.0,0.0,0.17,0.0,0.06,0.0,0.11,0.0,0.06,1.73,48.39,5.68,42.16,0.28,0.89,0.5,16.83,0.17,1.73,28.14,85.54,9.86,71.75,5.07,94.51,9.25,91.57,26.08,88.46,1.95,51.43,17.01,23.78,0.01,0.17,0.0,0.0,0.17,66.67,0.06,3.62,76.92,0.39,42.86,0.45,37.5,0.17,0.06,3.46,62.9,0,,0,,0,0.0,0.0,0.0,,,0.56,,,0.0,0.0,0.0,0.0,0,0.0,1008.672,535.1178,77.83019999999999,0.0,0.0,0.0,83.7147,239.46879999999996,2407.0956,707.4549999999999,479.1657000000001,847.0224999999999,2307.0368,100.2885,11.333900000000002,278.4504,16.7154,16.875,217.634,357.9916666666667,185.00722222222223,162.03833333333333,33.915,12.92,3.947777777777778,76.08444444444444,40.01611111111111,3.0505555555555555,0.0,17.944444444444443,0.0,0.0,0.17944444444444443,0.0,1.973888888888889,0.0,3.0505555555555555,1.0766666666666667,1.973888888888889,1.0766666666666667,31.043888888888887,101.92444444444443,5.024444444444445,15.970555555555555,8.972222222222221,302.005,3.0505555555555555,31.043888888888887,504.95666666666665,176.9322222222222,90.97833333333334,165.98611111111111,467.9911111111111,34.99166666666667,0.17944444444444443,3.0505555555555555,0.0,0.0,3.0505555555555555,1.0766666666666667,64.9588888888889,6.998333333333334,8.075,3.0505555555555555,1.0766666666666667,62.087777777777774,,,0.0,,10.04888888888889,,,0.0,0.0,0.0,18100.058666666668,9602.391633333333,1396.6196999999997,0.0,0.0,0.0,1502.2137833333331,4297.134577777777,43193.99326666667,12694.886944444444,8598.362283333334,15199.348194444443,41398.493688888884,1799.6214166666666,203.3805388888889,4996.637733333333,299.94856666666664,302.8125,3905.321222222222,Central Midfielder,Defensive Midfielder,
205,E. Pereyra,Panetolikos FC,Panetolikos FC,LB,22,400000,2023-06-30,17,1165,0,0.02,0,0.38,16.92,55.25,Argentina,Argentina,left,172,68,no,9.58,7.11,66.3,2.55,30.3,0.7,0.89,0.31,4.17,5.31,1.0,1,0.08,0,0.0,2.09,0.0,0,0.0,0.0,0,0.0,2,0.15,0.0,0.0,0.0,1.78,30.43,1.78,30.43,0.0,0.0,0.23,2.78,55.56,4.64,58.33,0.15,0.85,0.23,20.55,2.32,1.55,30.82,77.44,10.35,69.4,5.41,94.29,10.66,80.43,24.41,84.49,4.64,58.33,20.46,28.07,0.03,0.23,0.0,0.0,0.15,0.0,0.0,3.86,68.0,1.7,40.91,0.39,20.0,0.0,0.62,7.03,70.33,0,,0,,0,0.0,0.0,0.0,,,0.39,,,0.0,0.0,0.0,0.08,0,0.0,934.83,471.39300000000003,77.265,54.1654,54.1654,0.0,154.4568,270.65119999999996,2386.7008,718.2900000000001,510.10890000000006,857.3838000000001,2062.4009,270.65119999999996,0.0,262.48,69.547,7.800000000000001,494.4199,219.02000000000004,124.00777777777779,92.035,33.00833333333333,9.061111111111112,4.012777777777777,53.97833333333334,12.944444444444445,1.0355555555555556,0.0,27.05388888888889,0.0,0.0,0.0,0.0,1.9416666666666667,0.0,23.04111111111111,23.04111111111111,0.0,2.977222222222222,35.98555555555556,60.06222222222222,1.9416666666666667,11.002777777777778,2.977222222222222,266.0083333333333,30.03111111111111,20.06388888888889,398.9477777777778,133.975,70.02944444444445,137.98777777777778,315.9738888888889,60.06222222222222,0.3883333333333333,2.977222222222222,0.0,0.0,1.9416666666666667,0.0,49.965555555555554,22.005555555555556,5.048333333333334,0.0,8.025555555555554,90.99944444444445,,,0.0,,5.048333333333334,,,0.0,0.0,1.0355555555555556,12100.855,6101.920500000001,1000.1525,701.1410111111111,701.1410111111111,0.0,1999.3574666666666,3503.4294222222215,30894.51591111111,9297.865000000002,6603.0763166666675,11098.356966666668,26696.63387222222,3503.4294222222215,0.0,3397.657777777778,900.2472777777776,100.96666666666667,6399.990927777777,Full Back,,
206,A. Jakoliš,Panetolikos FC,Panetolikos FC,"RW, RAMF, LAMF",29,400000,2021-06-30,13,644,0,0.09,1,0.23,13.56,40.21,Croatia,Croatia,right,174,67,no,4.61,5.59,47.5,0.98,14.29,0.28,0.41,0.0,1.68,2.47,1.82,2,0.28,0,0.0,3.21,0.0,0,0.0,0.01,0,0.0,2,0.28,50.0,0.0,0.14,2.93,33.33,0.28,0.0,2.52,38.89,0.7,3.35,50.0,5.17,45.95,1.12,1.54,0.84,14.53,1.54,0.84,20.26,71.72,4.33,58.06,5.73,90.24,5.87,64.29,16.63,78.99,0.84,50.0,14.08,13.02,0.03,0.28,0.0,0.0,0.56,75.0,0.28,0.7,80.0,3.21,47.83,0.42,33.33,0.56,1.4,3.07,59.09,0,,0,,0,0.0,0.0,0.0,,,0.14,,,0.42,0.0,0.0,1.26,0,0.0,545.2476,265.525,14.004199999999999,97.65690000000001,0.0,98.00280000000001,167.5,237.56150000000002,1453.0472000000002,251.39980000000003,517.0752,377.38230000000004,1313.6037,42.0,42.00000000000001,56.0,153.5343,13.998599999999998,181.4063,97.02933333333333,32.98711111111111,39.99955555555555,7.012444444444444,2.0035555555555558,0.0,12.021333333333335,13.02311111111111,2.0035555555555558,0.0,22.96933333333333,0.0,0.0,0.07155555555555557,0.0,2.0035555555555558,1.0017777777777779,20.965777777777777,2.0035555555555558,18.032,5.0088888888888885,23.971111111111114,36.99422222222222,8.014222222222223,11.019555555555556,6.010666666666667,103.97022222222222,11.019555555555556,6.010666666666667,144.97155555555557,30.983555555555554,41.001333333333335,42.00311111111111,118.99688888888888,6.010666666666667,0.21466666666666667,2.0035555555555558,0.0,0.0,4.0071111111111115,2.0035555555555558,5.0088888888888885,22.96933333333333,3.0053333333333336,4.0071111111111115,10.017777777777777,21.967555555555556,,,0.0,,1.0017777777777779,,,3.0053333333333336,0.0,9.016,3901.549493333334,1899.9788888888886,100.2078311111111,698.7893733333334,0.0,701.26448,1198.5555555555557,1699.8845111111114,10397.359964444446,1798.905235555556,3699.96032,2700.380013333334,9399.564253333332,300.53333333333336,300.53333333333336,400.7111111111111,1098.6232133333333,100.16775999999999,1298.0628577777777,Wing Back,Attacking Midfielder,
207,Dálcio,Panetolikos FC,Panetolikos FC,"LB, LCMF, RW",24,400000,2021-06-30,24,1733,0,0.39,0,0.96,16.77,52.32,Portugal,Portugal,left,180,79,no,7.06,6.7,60.47,1.51,41.38,0.1,0.13,0.16,2.91,3.68,0.83,3,0.16,0,0.0,2.54,0.0,0,0.0,0.02,0,0.0,9,0.47,33.33,0.0,0.0,1.45,35.71,1.09,33.33,0.31,50.0,0.26,2.8,61.11,6.75,46.92,0.26,0.93,0.78,23.99,1.3,1.71,35.78,85.2,10.54,76.35,5.5,92.45,13.92,88.81,31.58,89.47,2.8,62.96,17.82,25.99,0.05,0.26,0.0,0.0,0.26,60.0,0.1,4.15,78.75,1.56,40.0,0.42,50.0,0.21,0.42,6.02,75.0,0,,0,,0,0.0,0.0,0.0,,,0.47,,,0.42,0.0,0.0,0.16,0,0.0,877.4064,405.149,62.4838,51.7795,36.3297,15.5,171.10799999999998,316.71000000000004,3048.456,804.7289999999999,508.475,1236.2352,2825.4626,176.28799999999998,15.600000000000001,326.8125,62.400000000000006,21.0,451.49999999999994,322.91566666666665,135.9442222222222,129.01222222222222,29.075888888888887,1.9255555555555557,3.080888888888889,56.033666666666676,15.98211111111111,3.080888888888889,0.0,48.90911111111111,0.0,0.0,0.3851111111111111,0.0,9.05011111111111,0.0,27.920555555555556,20.988555555555557,5.969222222222222,5.006444444444445,53.91555555555555,129.975,5.006444444444445,17.907666666666668,15.019333333333334,461.9407777777778,25.032222222222224,32.927,688.9637777777779,202.95355555555554,105.90555555555555,268.0373333333333,608.0904444444444,53.91555555555555,0.9627777777777778,5.006444444444445,0.0,0.0,5.006444444444445,1.9255555555555557,79.91055555555556,30.038666666666668,8.087333333333333,4.043666666666667,8.087333333333333,115.91844444444445,,,0.0,,9.05011111111111,,,8.087333333333333,0.0,3.080888888888889,16894.947679999997,7801.369077777777,1203.1602822222223,997.0430388888889,699.5485566666667,298.4611111111111,3294.7795999999994,6098.427000000001,58699.71386666667,15495.503966666665,9790.968611111111,23804.395573333335,54405.85206444444,3394.5233777777776,300.3866666666667,6292.95625,1201.5466666666669,404.3666666666667,8693.883333333331,Full Back,Central Midfielder,Wing Back
208,A. Agayev,Atromitos,Atromitos,"LW, LAMF, LWF",29,400000,2021-06-30,16,804,3,1.5,0,0.45,18.58,38.55,Israel,Israel,right,174,65,no,3.92,3.81,44.12,2.46,18.18,0.22,0.31,0.0,2.01,2.76,0.67,2,0.22,0,0.0,3.13,0.34,3,0.34,0.17,1,0.11,13,1.46,38.46,23.077,0.0,1.12,50.0,0.67,66.67,0.45,25.0,0.45,3.36,46.67,10.07,42.22,2.35,1.34,0.56,18.92,0.67,1.79,26.53,82.7,4.93,75.0,8.4,88.0,9.07,87.65,24.29,83.41,1.12,100.0,15.8,18.23,0.05,0.56,0.0,0.0,0.9,50.0,0.11,2.69,100.0,1.57,78.57,0.67,66.67,0.9,0.56,3.13,78.57,0,,0,,0,0.0,0.0,0.0,,,0.11,,,0.0,0.0,0.0,0.0,0,0.0,716.2589999999999,168.0972,44.7228,56.00000000000001,44.6689,11.25,156.8112,425.1554,2194.031,369.75,739.2,794.9855000000001,2026.0288999999998,112.00000000000001,45.0,269.0,123.3549,44.6689,245.92409999999998,165.9813333333333,35.01866666666667,34.036,21.976,1.9653333333333334,0.0,17.955999999999996,5.985333333333334,1.9653333333333334,0.0,27.961333333333332,3.0373333333333337,3.0373333333333337,1.5186666666666668,0.9826666666666667,13.042666666666666,0.0,10.005333333333335,5.985333333333334,4.0200000000000005,4.0200000000000005,30.016000000000002,89.95866666666667,20.993333333333336,11.970666666666668,5.002666666666667,169.0186666666667,5.985333333333334,15.990666666666668,237.00133333333335,44.041333333333334,75.04,81.02533333333334,216.99066666666667,10.005333333333335,0.4466666666666667,5.002666666666667,0.0,0.0,8.040000000000001,0.9826666666666667,24.030666666666665,14.025333333333332,5.985333333333334,8.040000000000001,5.002666666666667,27.961333333333332,,,0.0,,0.9826666666666667,,,0.0,0.0,0.0,6398.580399999999,1501.66832,399.52367999999996,500.26666666666677,399.0421733333333,100.5,1400.84672,3798.0549066666663,19600.010266666664,3303.1,6603.52,7101.870466666667,18099.191506666662,1000.5333333333335,402.0,2403.0666666666666,1101.97044,399.0421733333333,2196.9219599999997,Wing Back,Attacking Midfielder,Wing Forward
